Unnamed: 0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
R1,-1.7251566696508505,-5.243654822335025,-0.19196428571428573,-2.8029556650246303,5.897435897435898,-1.3529411764705883,-1.8794642857142858,-3.6729857819905214,-3.330188679245283,-2.44,1.6372549019607843,1.3333333333333333,6.406542056074766,-0.2459016393442623,-2.8743961352657004,-4.616740088105727,-1.7924528301886793,-3.6372093023255814,-4.6746411483253585,0.14953271028037382,0.2925531914893617,-2.138095238095238,-0.03587443946188341,2.179372197309417,-1.5603864734299517,-5.277533039647577,-3.926829268292683,-0.16477272727272727,-2.810185185185185,2.1625615763546797,-0.8287037037037037,-2.706161137440758,2.299019607843137,-5.188888888888889,-3.1869158878504673,-4.788043478260869,-5.50990099009901,-0.7990196078431373,-2.894977168949772,-2.7877358490566038,-2.8275862068965516,-3.6666666666666665,-4.7040358744394615,-1.8794642857142858
R2,-5.243654822335025,-5.637546468401487,-2.015625,-6.557291666666667,0.7836538461538461,-3.719047619047619,-7.536945812807882,-7.671717171717172,-7.043956043956044,-5.064171122994653,-3.3756906077348066,-4.382513661202186,2.2538860103626943,-4.669902912621359,-5.962264150943396,-6.300469483568075,-6.913636363636364,-7.622222222222222,-8.512820512820513,-3.9488372093023254,-4.179611650485437,-5.9672897196261685,-3.912037037037037,-2.1674641148325358,-7.302564102564102,-8.368932038834952,-8.494845360824742,-5.63063063063063,-7.105263157894737,-2.985074626865672,-5.894179894179894,-8.464454976303317,-4.510204081632653,-5.450549450549451,-6.076923076923077,-8.899038461538462,-9.009803921568627,-5.421621621621622,-7.480392156862745,-5.966981132075472,-6.7650273224043715,-5.39572192513369,-7.770408163265306,-5.739910313901345
R3,-0.19196428571428573,-2.015625,-1.1182893539581438,-1.2960893854748603,4.331730769230769,-1.1379310344827587,-0.6666666666666666,-3.3592233009708736,-3.6211453744493394,-1.095890410958904,0.3697916666666667,1.3018018018018018,6.299019607843137,-0.18556701030927836,-2.614678899082569,-2.769633507853403,-1.4216216216216215,-3.5933014354066986,-3.6824034334763946,1.8205128205128205,0.47619047619047616,-0.5049019607843137,-0.248868778280543,2.413265306122449,-1.3896713615023475,-4.337899543378995,-2.946524064171123,-0.30158730158730157,-2.6820083682008367,-0.21634615384615385,-0.4320388349514563,-2.1365853658536587,4.8686868686868685,-3.811224489795918,-2.0,-3.8031088082901556,-4.493273542600897,-0.37254901960784315,-3.0921658986175116,-0.20689655172413793,-0.5882352941176471,-2.6176470588235294,-3.3520408163265305,-1.458937198067633
R4,-2.8029556650246303,-6.557291666666667,-1.2960893854748603,-3.7064814814814815,3.1911764705882355,-3.7318435754189943,-4.528846153846154,-4.995169082125604,-6.1798941798941796,-5.555555555555555,-0.2465753424657534,-1.5858585858585859,2.725,-3.048076923076923,-5.6063829787234045,-6.3,-4.70334928229665,-4.293269230769231,-6.115942028985507,-0.9631336405529954,-1.8195121951219513,-5.764705882352941,-2.163265306122449,-1.5876777251184835,-2.279620853080569,-7.663461538461538,-5.260273972602739,-3.7738693467336684,-6.453608247422681,2.1029411764705883,-2.745,-3.555,-0.5837837837837838,-6.73404255319149,-3.9008620689655173,-6.045918367346939,-6.618181818181818,-4.12565445026178,-5.53,-3.7766497461928936,-5.720430107526882,-3.80184331797235,-6.536585365853658,-3.730232558139535
R5,5.897435897435898,0.7836538461538461,4.331730769230769,3.1911764705882355,2.2057793345008756,4.150485436893204,2.485981308411215,-0.868020304568528,0.41578947368421054,0.15165876777251186,5.055084745762712,6.158878504672897,7.546666666666667,2.2660550458715596,1.2723214285714286,-0.13488372093023257,3.2311557788944723,0.41346153846153844,0.19523809523809524,2.24,2.7004608294930876,1.5898617511520738,3.448888888888889,6.216346153846154,2.858447488584475,-1.0177777777777777,0.7688442211055276,4.529126213592233,0.391304347826087,4.369230769230769,4.9126637554585155,1.0384615384615385,6.45273631840796,-1.3926940639269407,-0.12195121951219512,-0.949238578680203,-1.5560975609756098,4.15,0.20930232558139536,4.764423076923077,0.9587628865979382,1.1746724890829694,-0.7892376681614349,1.1722488038277512
R6,-1.3529411764705883,-3.719047619047619,-1.1379310344827587,-3.7318435754189943,4.150485436893204,-3.7939339875111506,-2.7109004739336493,-4.633333333333334,-4.532019704433497,-3.140096618357488,-0.46733668341708545,-0.23148148148148148,1.2205882352941178,-2.72,-5.989528795811518,-5.85781990521327,-3.762135922330097,-5.831050228310502,-6.924107142857143,-3.1869565217391305,-2.3010204081632653,-3.2955665024630543,-4.014285714285714,-0.014150943396226415,-2.961904761904762,-8.0,-6.44385026737968,-3.5198237885462555,-4.465437788018433,-1.34,-3.5,-2.8185840707964602,-2.1207729468599035,-5.516908212560386,-4.876847290640394,-7.247619047619048,-7.805825242718447,-4.319148936170213,-6.021367521367521,-5.971153846153846,-5.808080808080808,-3.9403669724770642,-6.608910891089109,-5.412280701754386
R7,-1.8794642857142858,-7.536945812807882,-0.6666666666666666,-4.528846153846154,2.485981308411215,-2.7109004739336493,-3.882940108892922,-5.67741935483871,-6.716666666666667,-5.6028708133971294,0.794392523364486,0.14444444444444443,2.4948453608247423,-2.032863849765258,-6.995433789954338,-4.6380952380952385,-3.6601941747572817,-5.385,-6.881057268722467,-3.0521739130434784,-2.9047619047619047,-4.4916201117318435,-2.158139534883721,-1.0420560747663552,-4.876923076923077,-6.293333333333333,-7.558011049723757,-3.2756756756756755,-5.630769230769231,-0.3492063492063492,-2.7830188679245285,-5.0,-0.47619047619047616,-5.091787439613527,-3.618811881188119,-7.668341708542713,-6.652777777777778,-4.313131313131313,-5.949771689497717,-2.3509615384615383,-7.377450980392157,-4.539906103286385,-7.1469194312796205,-2.6208530805687205
R8,-3.6729857819905214,-7.671717171717172,-3.3592233009708736,-4.995169082125604,-0.868020304568528,-4.633333333333334,-5.67741935483871,-5.2343470483005365,-6.524271844660194,-6.202970297029703,2.569377990430622,-2.4153846153846152,1.4,-3.8060344827586206,-5.522167487684729,-8.28695652173913,-6.795121951219512,-5.446009389671362,-8.205,-2.6132075471698113,-4.3701923076923075,-7.100961538461538,-5.138755980861244,-1.0861244019138756,-5.10377358490566,-7.885964912280702,-7.1182266009852215,-4.3232323232323235,-7.153846153846154,-3.6179245283018866,-3.105769230769231,-6.0228310502283104,-3.7864077669902914,-6.761421319796955,-6.7405405405405405,-7.832535885167464,-9.75,-5.53921568627451,-7.147208121827411,-6.4907407407407405,-6.9504950495049505,-6.173708920187793,-7.543689320388349,-5.7953488372093025
R9,-3.330188679245283,-7.043956043956044,-3.6211453744493394,-6.1798941798941796,0.41578947368421054,-4.532019704433497,-6.716666666666667,-6.524271844660194,-5.351532567049809,-6.284263959390863,-1.8717948717948718,-2.0452261306532664,1.0729166666666667,-4.176795580110498,-6.023255813953488,-6.271356783919598,-4.816091954022989,-7.357142857142857,-8.455026455026456,-3.715025906735751,-3.235294117647059,-5.563157894736842,-5.680851063829787,-2.9234972677595628,-4.903553299492386,-8.185185185185185,-7.84037558685446,-3.943298969072165,-6.228426395939087,-1.5294117647058822,-4.343915343915344,-7.114678899082569,-1.101063829787234,-8.516304347826088,-7.18562874251497,-9.239234449760765,-9.06043956043956,-4.4576271186440675,-6.827586206896552,-6.654205607476635,-7.030769230769231,-5.677884615384615,-7.553763440860215,-7.279411764705882
R10,-2.44,-5.064171122994653,-1.095890410958904,-5.555555555555555,0.15165876777251186,-3.140096618357488,-5.6028708133971294,-6.202970297029703,-6.284263959390863,-4.186594202898551,-2.15,-4.245,1.6305418719211822,-1.8520408163265305,-7.00507614213198,-5.511415525114155,-4.424390243902439,-5.577319587628866,-6.981042654028436,-2.2717948717948717,-3.64804469273743,-4.908602150537634,-2.0597014925373136,-0.9587628865979382,-2.8260869565217392,-6.75,-5.9067357512953365,-2.3137254901960786,-4.617647058823529,-1.8879310344827587,-3.507042253521127,-4.670886075949367,0.1306532663316583,-6.513513513513513,-5.18348623853211,-8.62135922330097,-5.9162303664921465,-5.348958333333333,-5.778280542986425,-4.151960784313726,-5.938775510204081,-5.07,-7.231155778894473,-2.9295154185022025
