Unnamed: 0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
G6,6.719512195121951,1.926605504587156,5.160377358490566,1.1538461538461537,5.095652173913043,0.1792452830188679,1.2528735632183907,-1.4285714285714286,-4.061224489795919,2.118181818181818,0.8415841584158416,5.5,10.419642857142858,2.101010101010101,1.0689655172413792,0.1111111111111111,1.8712871287128714,-0.6808510638297872,-1.3888888888888888,2.305084745762712,2.265957446808511,1.8205128205128205,2.7264150943396226,6.73394495412844,2.2589285714285716,-1.7647058823529411,-2.4601769911504423,1.8657243816254416,-1.34375,3.7857142857142856,0.7272727272727273,1.6446280991735538,7.008403361344538,-1.2211538461538463,0.7956989247311828,-2.878504672897196,1.59,5.5049504950495045,-0.5643564356435643,2.7676767676767677,1.9906542056074767,5.211864406779661,-0.7549019607843137,3.4158415841584158
G7,0.6777777777777778,-3.752688172043011,0.9278350515463918,-1.1523809523809523,2.732142857142857,-1.3083333333333333,0.3125,-2.827272727272727,-3.415929203539823,-3.142857142857143,0.3333333333333333,-0.24545454545454545,6.76530612244898,2.642857142857143,-1.3434343434343434,-3.7758620689655173,0.5212765957446809,-2.2718446601941746,-2.875,2.6774193548387095,0.4803921568627451,-0.6442307692307693,1.125,4.980769230769231,0.5217391304347826,-2.9313725490196076,-1.5849056603773586,-1.34375,-0.4807692307692308,2.055045871559633,-0.20192307692307693,-0.8130081300813008,1.009433962264151,-3.364485981308411,-2.139344262295082,-2.2857142857142856,-4.2924528301886795,2.6263736263736264,-2.36734693877551,1.5045045045045045,-0.6413043478260869,-0.6636363636363637,-2.130081300813008,0.425531914893617
G8,5.671052631578948,1.7525773195876289,4.593406593406593,2.956043956043956,7.862068965517241,0.5164835164835165,2.7529411764705882,3.21,-0.3194444444444444,2.795698924731183,2.3875,5.70873786407767,13.180722891566266,6.046728971962617,0.9320388349514563,2.5652173913043477,6.178217821782178,1.9056603773584906,1.0112359550561798,4.377777777777778,6.424242424242424,5.158878504672897,5.505050505050505,8.8,2.0412371134020617,-1.9534883720930232,5.0594059405940595,3.7857142857142856,2.055045871559633,3.8666666666666667,6.895348837209302,4.163265306122449,9.044444444444444,5.2727272727272725,1.2475247524752475,2.2115384615384617,0.5125,3.7263157894736842,0.03333333333333333,6.443478260869565,1.58,7.96,1.3211009174311927,3.0
G9,4.652631578947369,-2.707070707070707,4.310679611650485,0.5287356321839081,5.487179487179487,2.381443298969072,0.5514018691588785,1.3295454545454546,-2.0842105263157893,1.5,1.030612244897959,3.855855855855856,10.63963963963964,5.052631578947368,0.6559139784946236,-1.6636363636363636,3.164705882352941,1.3944954128440368,-1.7281553398058251,4.287234042553192,2.8584070796460175,-0.1956521739130435,3.2688172043010755,6.670329670329671,3.439252336448598,-0.2765957446808511,-0.3963963963963964,0.7272727272727273,-0.20192307692307693,6.895348837209302,1.7247191011235956,1.7456140350877194,4.458333333333333,0.2871287128712871,-0.3563218390804598,-2.142857142857143,-1.4318181818181819,2.9893617021276597,0.8021978021978022,0.49074074074074076,0.03260869565217391,0.047058823529411764,0.9913793103448276,0.6170212765957447
G10,3.0,-1.6363636363636365,1.7058823529411764,-2.8155339805825244,5.779816513761468,-2.0625,-2.146788990825688,-1.625,-3.44954128440367,-0.36752136752136755,1.3571428571428572,-0.15789473684210525,9.406593406593407,2.8514851485148514,-1.6412213740458015,-1.880952380952381,2.7547169811320753,-1.2063492063492063,-2.6633663366336635,-1.0901639344262295,0.5882352941176471,-0.043859649122807015,-1.036697247706422,4.426229508196721,-1.6694915254237288,-3.8823529411764706,-1.7102803738317758,1.6446280991735538,-0.8130081300813008,4.163265306122449,1.7456140350877194,-0.25493421052631576,2.2605042016806722,-3.4696969696969697,-3.4628099173553717,-2.3893129770992365,-1.5833333333333333,-1.8521739130434782,-3.1914893617021276,0.5210084033613446,-0.2807017543859649,0.13076923076923078,-1.696078431372549,-1.6288659793814433
G11,2.4946236559139785,2.778947368421053,5.679245283018868,0.4642857142857143,7.961538461538462,1.6635514018691588,2.7875,1.57,0.9509803921568627,1.072072072072072,4.731958762886598,4.355769230769231,6.7657657657657655,2.208695652173913,-0.3247863247863248,1.7608695652173914,2.4158415841584158,1.1428571428571428,-0.17894736842105263,1.158878504672897,4.788888888888889,3.482142857142857,4.130434782608695,8.740384615384615,1.2519685039370079,-1.4893617021276595,-0.5263157894736842,7.008403361344538,1.009433962264151,9.044444444444444,4.458333333333333,2.2605042016806722,2.597173144876325,-1.8529411764705883,0.15315315315315314,2.2605042016806722,-1.5714285714285714,6.380434782608695,-0.2727272727272727,0.3826086956521739,4.575221238938053,2.9461538461538463,1.3725490196078431,3.1666666666666665
B1,-0.8111111111111111,-2.830188679245283,-2.990990990990991,-4.186915887850467,2.596638655462185,-4.816326530612245,-4.5,-4.435294117647059,-4.87,-4.083333333333333,-2.1363636363636362,0.3644067796610169,4.715686274509804,-0.9,-4.921052631578948,-2.8349514563106797,0.31683168316831684,-4.08080808080808,-5.389380530973451,-0.48717948717948717,1.897196261682243,-2.3689320388349513,-1.8421052631578947,2.8333333333333335,-2.6391752577319587,-6.201923076923077,-4.154639175257732,-1.2211538461538463,-3.364485981308411,5.2727272727272725,0.2871287128712871,-3.4696969696969697,-1.8529411764705883,-2.2751322751322753,-3.515151515151515,-3.7777777777777777,-6.782608695652174,0.0673076923076923,-4.428571428571429,-4.767857142857143,-3.142857142857143,-2.0826446280991737,-2.536082474226804,-3.3592233009708736
B2,0.5,-2.6666666666666665,4.05,-2.878260869565217,4.37984496124031,-0.37623762376237624,-3.21,-3.71,-4.625,-3.439252336448598,1.0679611650485437,1.4778761061946903,5.017699115044247,0.5760869565217391,-4.96969696969697,-4.12962962962963,2.4239130434782608,-4.1826923076923075,-3.3333333333333335,-0.3,0.2857142857142857,-0.43478260869565216,-3.2782608695652176,4.407766990291262,-0.6146788990825688,-7.76595744680851,-0.8596491228070176,0.7956989247311828,-2.139344262295082,1.2475247524752475,-0.3563218390804598,-3.4628099173553717,0.15315315315315314,-3.515151515151515,-1.266897746967071,-3.3858267716535435,-4.23404255319149,-1.3883495145631068,-4.706422018348624,-2.2660550458715596,-1.7435897435897436,-0.21666666666666667,-1.97196261682243,-0.9464285714285714
B3,-0.9523809523809523,-4.813559322033898,2.1271186440677967,-2.871287128712871,2.675213675213675,-3.413793103448276,-3.696969696969697,-3.7904761904761903,-4.009090909090909,-1.945945945945946,-2.7169811320754715,0.5928571428571429,6.114754098360656,1.9705882352941178,-1.4408602150537635,-3.295918367346939,-1.9555555555555555,-2.4871794871794872,-5.18,0.05504587155963303,-1.0168067226890756,-3.259259259259259,-0.7786885245901639,3.1650485436893203,-0.3007518796992481,-4.265486725663717,-2.485148514851485,-2.878504672897196,-2.2857142857142856,2.2115384615384617,-2.142857142857143,-2.3893129770992365,2.2605042016806722,-3.7777777777777777,-3.3858267716535435,-1.5760135135135136,-3.585858585858586,-2.8421052631578947,-0.8613861386138614,-2.9207920792079207,-2.1621621621621623,-1.1311475409836065,-3.770642201834862,-2.6483516483516483
B4,-0.5684210526315789,-3.6344086021505375,-2.6538461538461537,-1.5196078431372548,1.0982142857142858,-4.372340425531915,-4.108695652173913,-5.722222222222222,-4.201834862385321,-4.6923076923076925,-0.5876288659793815,0.17647058823529413,3.9183673469387754,-1.613861386138614,-5.716981132075472,-4.582417582417582,-0.67,-7.117647058823529,-4.329545454545454,-0.45454545454545453,-4.30188679245283,-2.4183673469387754,-2.4352941176470586,0.9175257731958762,-3.0693069306930694,-6.2682926829268295,-6.606060606060606,1.59,-4.2924528301886795,0.5125,-1.4318181818181819,-1.5833333333333333,-1.5714285714285714,-6.782608695652174,-4.23404255319149,-3.585858585858586,-2.793168880455408,-5.28421052631579,-4.459183673469388,-1.63,-5.959595959595959,-0.5384615384615384,-5.649484536082475,-0.8817204301075269
