Unnamed: 0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
R1,-1070.0,-326.0,-75.0,-238.0,152.0,-470.0,-174.0,-476.0,-593.0,-311.0,-337.0,-247.0,403.0,-274.0,-80.0,-459.0,-26.0,-376.0,-286.0,37.0,-39.0,-89.0,-40.0,446.0,-222.0,-450.0,-601.0,-3.0,-20.0,113.0,-134.0,-211.0,64.0,-655.0,109.0,-564.0,-474.0,-253.0,-262.0,-327.0,-371.0,34.0,-227.0,-228.0
R2,-326.0,-2817.0,-226.0,-468.0,-19.0,-843.0,-356.0,-1015.0,-885.0,-719.0,-218.0,-227.0,396.0,-652.0,-942.0,-968.0,-254.0,-611.0,-783.0,-339.0,-230.0,-455.0,-282.0,40.0,-582.0,-1102.0,-702.0,-625.0,-742.0,-84.0,-488.0,-748.0,-333.0,-758.0,-779.0,-796.0,-693.0,-584.0,-691.0,-585.0,-400.0,-499.0,-617.0,-346.0
R3,-75.0,-226.0,-723.0,-373.0,493.0,-257.0,-2.0,-461.0,-383.0,-37.0,-71.0,-150.0,791.0,43.0,-283.0,-505.0,93.0,-219.0,-402.0,64.0,-85.0,-123.0,-2.0,327.0,-102.0,-536.0,-393.0,-229.0,-465.0,77.0,-78.0,-210.0,244.0,-168.0,19.0,-211.0,-487.0,-388.0,-359.0,-53.0,-399.0,-149.0,-230.0,176.0
R4,-238.0,-468.0,-373.0,-1827.0,48.0,-473.0,-462.0,-580.0,-732.0,-463.0,-327.0,-320.0,225.0,-461.0,-824.0,-556.0,-301.0,-524.0,-449.0,-194.0,-296.0,-389.0,-192.0,192.0,-138.0,-689.0,-454.0,-33.0,-316.0,-109.0,-102.0,-414.0,0.0,-519.0,-331.0,-573.0,-485.0,-375.0,-455.0,-392.0,-191.0,-321.0,-395.0,-167.0
R5,152.0,-19.0,493.0,48.0,1146.0,41.0,113.0,-148.0,-241.0,153.0,321.0,410.0,865.0,137.0,134.0,-366.0,282.0,61.0,51.0,284.0,329.0,78.0,383.0,714.0,246.0,-171.0,55.0,378.0,361.0,476.0,458.0,223.0,546.0,-36.0,297.0,191.0,19.0,493.0,182.0,571.0,156.0,-35.0,315.0,168.0
R6,-470.0,-843.0,-257.0,-473.0,41.0,-2725.0,-338.0,-748.0,-950.0,-652.0,-218.0,-225.0,198.0,-621.0,-645.0,-877.0,-393.0,-606.0,-743.0,-234.0,-242.0,-676.0,-10.0,-192.0,-393.0,-748.0,-596.0,-507.0,-433.0,-246.0,-537.0,-526.0,-225.0,-791.0,-653.0,-661.0,-965.0,-595.0,-811.0,-333.0,-502.0,-524.0,-979.0,-601.0
R7,-174.0,-356.0,-2.0,-462.0,113.0,-338.0,-1501.0,-729.0,-588.0,-453.0,-42.0,164.0,135.0,-180.0,-907.0,-429.0,-397.0,-99.0,-418.0,-71.0,-176.0,-196.0,-270.0,87.0,-299.0,-385.0,-598.0,-266.0,-515.0,107.0,-13.0,-342.0,-59.0,-516.0,-112.0,-419.0,-512.0,-226.0,-495.0,-375.0,-298.0,-253.0,-497.0,-147.0
R8,-476.0,-1015.0,-461.0,-580.0,-148.0,-748.0,-729.0,-3140.0,-998.0,-805.0,-59.0,-490.0,-109.0,-576.0,-706.0,-1042.0,-376.0,-663.0,-759.0,-204.0,-451.0,-588.0,-346.0,-204.0,-650.0,-889.0,-847.0,-599.0,-707.0,-410.0,-352.0,-579.0,-366.0,-1001.0,-336.0,-873.0,-820.0,-570.0,-523.0,-475.0,-716.0,-652.0,-832.0,-390.0
R9,-593.0,-885.0,-383.0,-732.0,-241.0,-950.0,-588.0,-998.0,-2901.0,-899.0,-263.0,-304.0,296.0,-585.0,-961.0,-767.0,-412.0,-558.0,-682.0,-290.0,-183.0,-392.0,-431.0,19.0,-479.0,-846.0,-821.0,-428.0,-552.0,-284.0,-483.0,-611.0,-419.0,-705.0,-659.0,-647.0,-589.0,-428.0,-833.0,-538.0,-404.0,-614.0,-697.0,-389.0
R10,-311.0,-719.0,-37.0,-463.0,153.0,-652.0,-453.0,-805.0,-899.0,-1914.0,-34.0,-228.0,338.0,-298.0,-378.0,-690.0,-229.0,-486.0,-466.0,-80.0,-64.0,-372.0,-35.0,42.0,-298.0,-729.0,-599.0,-340.0,-445.0,141.0,-529.0,-517.0,20.0,-477.0,-543.0,-452.0,-360.0,-344.0,-580.0,-351.0,-294.0,-387.0,-691.0,-371.0
