Unnamed: 0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
R1,2961.0,271.0,657.0,551.0,826.0,692.0,474.0,357.0,363.0,569.0,563.0,607.0,1469.0,510.0,574.0,351.0,758.0,280.0,115.0,352.0,994.0,624.0,459.0,1335.0,685.0,105.0,399.0,937.0,446.0,1041.0,983.0,401.0,560.0,306.0,279.0,189.0,279.0,856.0,187.0,687.0,473.0,566.0,-140.0,698.0
R2,271.0,237.0,223.0,204.0,582.0,-210.0,23.0,-161.0,-334.0,67.0,93.0,104.0,899.0,221.0,-223.0,84.0,96.0,-78.0,-327.0,0.0,243.0,150.0,260.0,185.0,-223.0,-319.0,-76.0,-63.0,89.0,535.0,75.0,106.0,232.0,-2.0,-252.0,-134.0,-180.0,242.0,-397.0,138.0,5.0,172.0,-385.0,-39.0
R3,657.0,223.0,3038.0,149.0,1245.0,722.0,235.0,475.0,383.0,731.0,850.0,684.0,1627.0,664.0,198.0,371.0,820.0,273.0,387.0,841.0,859.0,870.0,861.0,1036.0,261.0,14.0,50.0,887.0,549.0,934.0,825.0,609.0,1003.0,374.0,33.0,220.0,214.0,587.0,314.0,526.0,251.0,408.0,435.0,649.0
R4,551.0,204.0,149.0,1207.0,861.0,246.0,-155.0,-152.0,123.0,-49.0,503.0,294.0,1399.0,338.0,130.0,-114.0,250.0,78.0,-203.0,183.0,477.0,12.0,349.0,792.0,105.0,33.0,-323.0,609.0,-202.0,657.0,372.0,31.0,579.0,-57.0,60.0,151.0,10.0,539.0,-170.0,392.0,64.0,199.0,82.0,259.0
R5,826.0,582.0,1245.0,861.0,4231.0,904.0,570.0,666.0,632.0,702.0,1111.0,707.0,1576.0,891.0,582.0,506.0,767.0,536.0,355.0,794.0,940.0,755.0,905.0,1227.0,729.0,407.0,712.0,1324.0,800.0,1052.0,981.0,410.0,983.0,801.0,446.0,583.0,597.0,1219.0,483.0,985.0,579.0,683.0,447.0,987.0
R6,692.0,-210.0,722.0,246.0,904.0,1259.0,301.0,223.0,215.0,146.0,529.0,-122.0,917.0,439.0,182.0,222.0,237.0,69.0,-123.0,135.0,563.0,268.0,293.0,423.0,185.0,-204.0,-81.0,536.0,52.0,494.0,190.0,-27.0,657.0,142.0,176.0,-175.0,-110.0,467.0,-193.0,264.0,17.0,164.0,84.0,163.0
R7,474.0,23.0,235.0,-155.0,570.0,301.0,1070.0,-25.0,-74.0,300.0,571.0,673.0,1154.0,381.0,-111.0,54.0,282.0,257.0,-273.0,388.0,412.0,196.0,48.0,700.0,67.0,-194.0,13.0,438.0,44.0,619.0,254.0,8.0,371.0,-86.0,17.0,-106.0,-99.0,525.0,-270.0,294.0,-13.0,90.0,220.0,-13.0
R8,357.0,-161.0,475.0,-152.0,666.0,223.0,-25.0,607.0,-179.0,-12.0,835.0,320.0,892.0,600.0,-67.0,-151.0,246.0,5.0,-514.0,97.0,303.0,58.0,105.0,548.0,12.0,-250.0,-33.0,304.0,-46.0,762.0,472.0,-354.0,343.0,-346.0,-73.0,-173.0,-421.0,471.0,-210.0,205.0,-293.0,206.0,-268.0,79.0
R9,363.0,-334.0,383.0,123.0,632.0,215.0,-74.0,-179.0,116.0,30.0,243.0,-95.0,956.0,-28.0,-101.0,104.0,89.0,-324.0,-305.0,-98.0,168.0,-179.0,121.0,629.0,-204.0,-418.0,-211.0,514.0,-347.0,359.0,11.0,-59.0,394.0,-101.0,-55.0,-148.0,-542.0,427.0,-445.0,-25.0,-192.0,-189.0,-225.0,45.0
R10,569.0,67.0,731.0,-49.0,702.0,146.0,300.0,-12.0,30.0,1303.0,212.0,203.0,843.0,490.0,204.0,251.0,430.0,12.0,-173.0,259.0,740.0,165.0,-17.0,541.0,163.0,-157.0,137.0,398.0,-28.0,657.0,377.0,145.0,396.0,35.0,-74.0,32.0,-107.0,535.0,36.0,180.0,22.0,327.0,301.0,405.0
R11,563.0,93.0,850.0,503.0,1111.0,529.0,571.0,835.0,243.0,212.0,3029.0,1408.0,1461.0,612.0,281.0,385.0,744.0,428.0,323.0,407.0,866.0,456.0,638.0,763.0,552.0,231.0,531.0,1013.0,214.0,856.0,713.0,500.0,841.0,463.0,53.0,366.0,332.0,710.0,351.0,632.0,387.0,465.0,183.0,557.0
