Unnamed: 0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
R1,0.0,310.0,965.0,512.0,1687.0,332.0,749.0,-2.0,488.0,316.0,968.0,592.0,2812.0,1219.0,318.0,74.0,1250.0,76.0,247.0,1044.0,962.0,601.0,856.0,1678.0,1264.0,234.0,163.0,531.0,355.0,1290.0,1070.0,216.0,1472.0,223.0,1010.0,363.0,-17.0,813.0,288.0,634.0,554.0,775.0,425.0,766.0
R2,1629.0,0.0,1573.0,1402.0,2700.0,1300.0,866.0,724.0,981.0,1351.0,2103.0,2111.0,3115.0,1591.0,1133.0,1343.0,1518.0,1165.0,888.0,1715.0,1923.0,1115.0,2043.0,2093.0,1459.0,1120.0,1058.0,1093.0,1095.0,1762.0,1645.0,1525.0,1833.0,1143.0,1552.0,1082.0,1104.0,1653.0,954.0,1425.0,1354.0,1440.0,1117.0,1555.0
R3,596.0,-4.0,0.0,290.0,1635.0,618.0,619.0,-354.0,-72.0,60.0,1020.0,791.0,2126.0,756.0,365.0,-129.0,809.0,194.0,258.0,1005.0,856.0,427.0,810.0,1039.0,599.0,45.0,112.0,684.0,361.0,1012.0,925.0,160.0,1171.0,296.0,594.0,277.0,-135.0,944.0,781.0,476.0,381.0,554.0,252.0,556.0
R4,879.0,232.0,1269.0,0.0,2238.0,821.0,1082.0,32.0,167.0,708.0,1650.0,1940.0,2266.0,1462.0,939.0,428.0,1499.0,509.0,843.0,1744.0,1563.0,827.0,1430.0,1927.0,898.0,750.0,531.0,1247.0,818.0,1513.0,1195.0,909.0,1713.0,821.0,1171.0,828.0,305.0,1758.0,876.0,1065.0,929.0,895.0,774.0,1403.0
R5,106.0,-1008.0,300.0,-610.0,0.0,-462.0,-176.0,-618.0,-816.0,-309.0,344.0,208.0,1498.0,284.0,-437.0,-518.0,522.0,-471.0,-576.0,270.0,594.0,-142.0,118.0,663.0,137.0,-458.0,-579.0,-22.0,-442.0,345.0,459.0,-735.0,331.0,-479.0,-386.0,-657.0,-635.0,79.0,-176.0,9.0,107.0,-220.0,-660.0,16.0
R6,1469.0,273.0,1634.0,1219.0,2381.0,0.0,837.0,469.0,836.0,893.0,1320.0,1649.0,2575.0,1552.0,690.0,449.0,1572.0,646.0,565.0,1702.0,1673.0,909.0,1254.0,2114.0,1297.0,710.0,895.0,939.0,879.0,1861.0,1541.0,1067.0,1759.0,732.0,1125.0,992.0,792.0,1547.0,939.0,961.0,985.0,1617.0,201.0,1618.0
R7,1261.0,71.0,1852.0,402.0,2091.0,676.0,0.0,463.0,299.0,984.0,1476.0,1361.0,2497.0,1669.0,872.0,743.0,1064.0,843.0,804.0,1452.0,1375.0,1132.0,1140.0,1905.0,1086.0,17.0,775.0,1214.0,672.0,1987.0,1514.0,834.0,1770.0,373.0,999.0,422.0,837.0,1218.0,760.0,899.0,1165.0,898.0,243.0,1668.0
R8,1784.0,869.0,1948.0,1047.0,2386.0,793.0,1276.0,0.0,914.0,1120.0,2058.0,2089.0,2509.0,1618.0,1321.0,1495.0,1612.0,939.0,1397.0,2130.0,2091.0,1488.0,1802.0,2135.0,1715.0,1235.0,1381.0,1786.0,1532.0,2077.0,1486.0,1131.0,2274.0,1195.0,1536.0,1099.0,614.0,1826.0,871.0,1360.0,1199.0,1364.0,899.0,1246.0
R9,1426.0,938.0,1892.0,1269.0,2512.0,1163.0,1039.0,565.0,0.0,1481.0,2033.0,2188.0,3166.0,2037.0,1319.0,775.0,2096.0,1421.0,1053.0,2068.0,2236.0,1229.0,1955.0,2296.0,2025.0,1308.0,1270.0,1659.0,1396.0,1793.0,1822.0,1119.0,2111.0,1289.0,1416.0,1290.0,992.0,1825.0,1238.0,1447.0,1373.0,1414.0,1042.0,1658.0
R10,1256.0,249.0,1827.0,844.0,2547.0,754.0,946.0,459.0,999.0,0.0,2018.0,1969.0,2771.0,1521.0,910.0,870.0,1330.0,915.0,671.0,1874.0,2010.0,1308.0,1461.0,2014.0,1473.0,1084.0,903.0,2060.0,812.0,1969.0,1714.0,820.0,1867.0,705.0,1627.0,817.0,282.0,1328.0,975.0,1228.0,1180.0,1040.0,533.0,1221.0
R11,317.0,-538.0,584.0,123.0,1462.0,6.0,-149.0,-128.0,-280.0,119.0,0.0,537.0,1860.0,461.0,-54.0,-242.0,748.0,-14.0,59.0,970.0,922.0,-30.0,379.0,961.0,341.0,-480.0,81.0,613.0,-26.0,1016.0,690.0,42.0,676.0,99.0,673.0,129.0,-266.0,779.0,169.0,188.0,164.0,590.0,-289.0,607.0
Y1,300.0,-318.0,195.0,-190.0,1172.0,-89.0,304.0,-256.0,-460.0,-300.0,819.0,0.0,1357.0,790.0,-491.0,-345.0,390.0,-129.0,-687.0,934.0,921.0,-104.0,181.0,738.0,295.0,-487.0,28.0,659.0,-334.0,934.0,696.0,-37.0,80.0,-396.0,11.0,68.0,-147.0,337.0,-124.0,-443.0,716.0,423.0,-899.0,116.0
Y2,-895.0,-1432.0,-475.0,-831.0,487.0,-914.0,-886.0,-884.0,-1196.0,-744.0,-92.0,-143.0,0.0,-407.0,-695.0,-1118.0,-456.0,-1051.0,-1219.0,134.0,-591.0,-176.0,-469.0,-205.0,-459.0,-585.0,-594.0,-696.0,-664.0,22.0,-502.0,-598.0,62.0,-681.0,-565.0,-967.0,-988.0,-402.0,-472.0,-841.0,-820.0,-391.0,-1004.0,-85.0
Y3,391.0,62.0,623.0,-185.0,1084.0,552.0,325.0,-195.0,-240.0,-20.0,853.0,1130.0,2240.0,0.0,-217.0,-94.0,777.0,106.0,47.0,948.0,566.0,250.0,845.0,860.0,649.0,232.0,-154.0,616.0,228.0,1025.0,634.0,201.0,1170.0,171.0,120.0,-105.0,-84.0,736.0,107.0,18.0,338.0,77.0,188.0,504.0
