Unnamed: 0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
R1,0.0,-166.0,1326.0,174.0,1683.0,509.0,127.0,20.0,-66.0,108.0,655.0,957.0,2653.0,1040.0,-76.0,226.0,827.0,311.0,-264.0,757.0,1177.0,234.0,392.0,1141.0,325.0,-81.0,9.0,1115.0,159.0,1315.0,616.0,214.0,929.0,295.0,58.0,-91.0,-148.0,949.0,-334.0,982.0,99.0,541.0,31.0,494.0
R2,2047.0,0.0,1613.0,926.0,2422.0,1178.0,461.0,633.0,718.0,1223.0,1711.0,1556.0,2767.0,1820.0,926.0,1281.0,1305.0,901.0,754.0,1357.0,1819.0,1172.0,1134.0,2160.0,1421.0,355.0,455.0,2084.0,975.0,2263.0,1591.0,1136.0,1583.0,1046.0,840.0,1034.0,813.0,1872.0,612.0,1714.0,981.0,1460.0,788.0,1352.0
R3,742.0,-590.0,0.0,-385.0,1463.0,129.0,-686.0,200.0,-11.0,-7.0,638.0,980.0,2146.0,630.0,-141.0,181.0,611.0,336.0,-615.0,248.0,1046.0,175.0,38.0,1429.0,259.0,-384.0,-255.0,442.0,-400.0,953.0,574.0,207.0,1059.0,277.0,271.0,-167.0,-155.0,587.0,-676.0,381.0,83.0,619.0,-297.0,-10.0
R4,1346.0,14.0,1654.0,0.0,2137.0,737.0,657.0,509.0,198.0,816.0,1814.0,1870.0,2234.0,1446.0,661.0,781.0,1105.0,772.0,237.0,966.0,1999.0,980.0,1024.0,1830.0,1649.0,175.0,230.0,1172.0,881.0,1944.0,1083.0,779.0,983.0,904.0,449.0,618.0,592.0,1313.0,357.0,829.0,706.0,1030.0,93.0,969.0
R5,331.0,-1294.0,275.0,-802.0,0.0,-674.0,-844.0,-712.0,-1456.0,-433.0,823.0,289.0,1412.0,-305.0,-643.0,-262.0,289.0,-389.0,-728.0,-286.0,672.0,-487.0,-455.0,679.0,-429.0,-1206.0,-683.0,20.0,-557.0,218.0,238.0,-511.0,89.0,-624.0,-341.0,-786.0,-1122.0,364.0,-1035.0,-126.0,-569.0,88.0,-1128.0,-364.0
R6,1716.0,513.0,1492.0,720.0,2092.0,0.0,551.0,796.0,365.0,914.0,1298.0,1151.0,2552.0,1172.0,662.0,399.0,1529.0,664.0,44.0,644.0,1808.0,842.0,1023.0,2023.0,983.0,111.0,667.0,1613.0,657.0,1718.0,1422.0,672.0,1680.0,722.0,397.0,863.0,12.0,1123.0,458.0,1273.0,957.0,1388.0,486.0,1289.0
R7,1294.0,563.0,1373.0,809.0,2324.0,730.0,0.0,500.0,486.0,466.0,1361.0,1424.0,2051.0,1060.0,749.0,1012.0,1273.0,638.0,-53.0,965.0,2059.0,1143.0,772.0,1967.0,1596.0,-135.0,577.0,1671.0,473.0,2084.0,1946.0,620.0,1010.0,1171.0,599.0,419.0,615.0,1091.0,-131.0,1051.0,659.0,1065.0,732.0,1067.0
R8,1735.0,88.0,1722.0,1041.0,2134.0,879.0,610.0,0.0,703.0,1124.0,1826.0,1812.0,2695.0,1459.0,1008.0,1545.0,1620.0,677.0,607.0,2038.0,1950.0,1173.0,1196.0,1936.0,1464.0,3.0,397.0,1844.0,687.0,2127.0,1940.0,1301.0,1438.0,1404.0,1185.0,1057.0,237.0,1869.0,899.0,1412.0,1206.0,1358.0,621.0,1494.0
R9,1635.0,586.0,1891.0,731.0,2037.0,823.0,1013.0,904.0,0.0,1111.0,1955.0,1812.0,3027.0,1718.0,1045.0,1178.0,1433.0,817.0,687.0,1189.0,1924.0,1614.0,1527.0,2526.0,1454.0,193.0,881.0,1584.0,836.0,1659.0,1766.0,883.0,1883.0,1168.0,974.0,1173.0,695.0,1428.0,383.0,1275.0,772.0,1645.0,523.0,1379.0
R10,1510.0,-29.0,1398.0,781.0,1955.0,661.0,668.0,544.0,61.0,0.0,1843.0,1386.0,3019.0,1299.0,507.0,890.0,1107.0,876.0,354.0,851.0,2129.0,847.0,1420.0,1769.0,1082.0,212.0,546.0,1449.0,516.0,2042.0,1237.0,529.0,1507.0,925.0,696.0,645.0,455.0,1215.0,-58.0,1190.0,694.0,1439.0,232.0,1224.0
