Unnamed: 0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
R1,0.0,-1390.0,-622.0,-949.0,395.0,-1773.0,-794.0,-2022.0,-1347.0,-1133.0,-293.0,-70.0,1044.0,-431.0,-1478.0,-1469.0,-353.0,-1054.0,-1349.0,-263.0,-425.0,-792.0,-626.0,-239.0,-738.0,-1549.0,-1512.0,-669.0,-1068.0,125.0,-454.0,-1123.0,-247.0,-1291.0,-1133.0,-1186.0,-1192.0,-738.0,-1462.0,-678.0,-994.0,-1153.0,-905.0,-582.0
R2,-70.0,0.0,-101.0,-26.0,1477.0,-102.0,121.0,-329.0,-517.0,221.0,781.0,435.0,1599.0,21.0,-532.0,27.0,310.0,-173.0,-529.0,784.0,342.0,-186.0,24.0,981.0,342.0,-216.0,-314.0,13.0,-71.0,1059.0,462.0,-149.0,573.0,-512.0,210.0,-49.0,-57.0,51.0,-105.0,65.0,169.0,332.0,0.0,443.0
R3,-712.0,-1197.0,0.0,-1049.0,186.0,-1666.0,-1064.0,-1830.0,-1654.0,-860.0,-337.0,-377.0,973.0,-910.0,-1639.0,-1459.0,-870.0,-1194.0,-1166.0,-119.0,-670.0,-1203.0,-864.0,-194.0,-402.0,-1518.0,-1376.0,-601.0,-1213.0,113.0,-440.0,-1076.0,-308.0,-1741.0,-982.0,-1673.0,-1838.0,-760.0,-1252.0,-747.0,-781.0,-617.0,-1398.0,-836.0
R4,-246.0,-1276.0,145.0,0.0,923.0,-1256.0,-543.0,-1284.0,-1026.0,-484.0,436.0,308.0,918.0,22.0,-593.0,-1320.0,-252.0,-733.0,-938.0,150.0,-127.0,-524.0,-81.0,-70.0,-104.0,-747.0,-1067.0,-414.0,-789.0,158.0,-709.0,-615.0,520.0,-892.0,-611.0,-707.0,-1337.0,-269.0,-974.0,-194.0,-793.0,-454.0,-709.0,-117.0
R5,-1071.0,-2101.0,-1084.0,-1646.0,0.0,-1634.0,-1080.0,-2001.0,-1710.0,-1360.0,-433.0,-618.0,592.0,-961.0,-2087.0,-1626.0,-902.0,-1756.0,-1232.0,-395.0,-740.0,-908.0,-1200.0,-231.0,-610.0,-1650.0,-2000.0,-1232.0,-1233.0,-534.0,-845.0,-1664.0,-608.0,-1707.0,-1460.0,-1593.0,-1799.0,-885.0,-1624.0,-1231.0,-1344.0,-1288.0,-1397.0,-718.0
R6,-164.0,-548.0,140.0,-688.0,1024.0,0.0,-175.0,-601.0,-797.0,-222.0,162.0,372.0,1016.0,-128.0,-439.0,-545.0,277.0,-509.0,-670.0,186.0,410.0,34.0,-135.0,795.0,740.0,-228.0,-666.0,-13.0,-373.0,835.0,100.0,-562.0,608.0,-629.0,-204.0,-675.0,-715.0,16.0,-421.0,-163.0,-59.0,244.0,-257.0,18.0
R7,-293.0,-769.0,-107.0,-764.0,538.0,-762.0,0.0,-1268.0,-678.0,-551.0,257.0,53.0,950.0,-306.0,-957.0,-922.0,7.0,-636.0,-792.0,197.0,22.0,-366.0,256.0,388.0,-179.0,-805.0,-910.0,-129.0,-768.0,169.0,-125.0,-755.0,661.0,-629.0,-280.0,-884.0,-1168.0,-5.0,-820.0,24.0,-248.0,-392.0,-773.0,-160.0
R8,-176.0,-619.0,758.0,-66.0,1079.0,-571.0,155.0,0.0,-630.0,29.0,513.0,333.0,897.0,322.0,-319.0,-415.0,56.0,-325.0,-425.0,539.0,594.0,186.0,163.0,493.0,617.0,-358.0,-325.0,193.0,-96.0,789.0,278.0,-31.0,865.0,-250.0,242.0,122.0,-785.0,117.0,-313.0,174.0,35.0,207.0,-550.0,170.0
R9,143.0,-963.0,256.0,-63.0,1758.0,-323.0,149.0,-947.0,0.0,-144.0,349.0,749.0,1170.0,258.0,-472.0,-541.0,441.0,-590.0,-350.0,477.0,140.0,-259.0,188.0,831.0,371.0,-495.0,-579.0,315.0,-266.0,937.0,198.0,28.0,518.0,-556.0,89.0,-467.0,-590.0,-106.0,149.0,-16.0,-152.0,82.0,-99.0,20.0
R10,-9.0,-1125.0,10.0,-594.0,428.0,-863.0,-852.0,-967.0,-1377.0,0.0,24.0,347.0,1032.0,-353.0,-972.0,-1111.0,-468.0,-1044.0,-1125.0,-137.0,304.0,-354.0,-173.0,470.0,-10.0,-1136.0,-1210.0,-208.0,-621.0,184.0,-184.0,-356.0,37.0,-929.0,-784.0,-646.0,-1137.0,-804.0,-895.0,-254.0,-662.0,-639.0,-636.0,-289.0
