Unnamed: 0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
R1,0.0,-682.0,-435.0,-469.0,160.0,-1104.0,-413.0,-1158.0,-738.0,-720.0,-359.0,-99.0,345.0,-391.0,-866.0,-750.0,-292.0,-577.0,-839.0,-186.0,-250.0,-591.0,-119.0,-142.0,-535.0,-1086.0,-726.0,-498.0,-630.0,11.0,-518.0,-675.0,-225.0,-708.0,-627.0,-587.0,-653.0,-457.0,-668.0,-353.0,-575.0,-673.0,-539.0,-581.0
R2,38.0,0.0,-15.0,-44.0,723.0,-184.0,3.0,-245.0,-362.0,62.0,360.0,159.0,618.0,46.0,-309.0,-87.0,158.0,56.0,-62.0,318.0,153.0,-111.0,64.0,418.0,146.0,-160.0,-228.0,33.0,48.0,453.0,147.0,-398.0,116.0,-392.0,-47.0,-82.0,52.0,38.0,19.0,-41.0,6.0,123.0,-29.0,176.0
R3,-286.0,-742.0,0.0,-683.0,-60.0,-879.0,-651.0,-573.0,-820.0,-433.0,-318.0,-193.0,416.0,-526.0,-798.0,-760.0,-432.0,-377.0,-574.0,63.0,-227.0,-421.0,-268.0,-120.0,-321.0,-755.0,-662.0,-338.0,-446.0,173.0,-119.0,-486.0,12.0,-883.0,-568.0,-877.0,-744.0,-571.0,-429.0,-353.0,-184.0,-275.0,-635.0,-390.0
R4,-19.0,-517.0,52.0,0.0,483.0,-726.0,-202.0,-575.0,-525.0,-396.0,37.0,114.0,581.0,-70.0,-335.0,-722.0,-200.0,-310.0,-411.0,64.0,-20.0,-181.0,19.0,62.0,-67.0,-402.0,-590.0,-305.0,-413.0,102.0,-323.0,-315.0,338.0,-595.0,-331.0,-349.0,-396.0,-63.0,-585.0,-194.0,-93.0,-274.0,-138.0,6.0
R5,-502.0,-1076.0,-545.0,-804.0,0.0,-921.0,-544.0,-1129.0,-845.0,-564.0,-293.0,-246.0,298.0,-377.0,-980.0,-958.0,-410.0,-931.0,-533.0,-196.0,-462.0,-526.0,-515.0,-108.0,-647.0,-822.0,-1006.0,-747.0,-540.0,-100.0,-395.0,-660.0,-284.0,-796.0,-667.0,-783.0,-803.0,-497.0,-919.0,-729.0,-643.0,-505.0,-867.0,-163.0
R6,-270.0,-434.0,57.0,-474.0,368.0,0.0,-239.0,-593.0,-567.0,-208.0,-5.0,-9.0,576.0,-63.0,-333.0,-433.0,22.0,-448.0,-508.0,-26.0,187.0,-98.0,-220.0,304.0,173.0,-257.0,-333.0,-70.0,-254.0,254.0,147.0,-373.0,357.0,-399.0,-114.0,-409.0,-452.0,-84.0,-90.0,-140.0,-169.0,76.0,-180.0,-101.0
R7,-93.0,-476.0,-85.0,-338.0,326.0,-357.0,0.0,-770.0,-355.0,-270.0,78.0,62.0,576.0,-32.0,-437.0,-477.0,-71.0,-294.0,-361.0,362.0,-6.0,-142.0,290.0,465.0,-155.0,-356.0,-437.0,-59.0,-238.0,172.0,22.0,-432.0,376.0,-349.0,-39.0,-392.0,-557.0,97.0,-331.0,68.0,58.0,-254.0,-360.0,-153.0
R8,-2.0,-216.0,402.0,-77.0,447.0,-263.0,71.0,0.0,-484.0,-28.0,172.0,126.0,310.0,14.0,-204.0,-391.0,3.0,-62.0,-381.0,136.0,425.0,-160.0,-13.0,371.0,343.0,-116.0,-225.0,110.0,-96.0,476.0,85.0,-96.0,314.0,-28.0,242.0,65.0,-346.0,102.0,-104.0,90.0,-120.0,95.0,-227.0,32.0
R9,77.0,-380.0,266.0,-36.0,914.0,-246.0,-51.0,-647.0,0.0,18.0,104.0,197.0,506.0,192.0,-219.0,-428.0,294.0,-246.0,-121.0,309.0,60.0,30.0,178.0,552.0,290.0,-433.0,-345.0,220.0,-33.0,296.0,59.0,78.0,337.0,-430.0,46.0,-147.0,-293.0,93.0,194.0,-16.0,-29.0,101.0,11.0,82.0
R10,-200.0,-486.0,-160.0,-341.0,-11.0,-569.0,-594.0,-502.0,-665.0,0.0,-89.0,163.0,487.0,-176.0,-485.0,-710.0,-350.0,-408.0,-668.0,-70.0,146.0,-102.0,-73.0,171.0,-26.0,-557.0,-525.0,-249.0,-290.0,-180.0,-143.0,-440.0,-165.0,-586.0,-461.0,-351.0,-437.0,-517.0,-530.0,46.0,-357.0,-418.0,-285.0,-104.0
