Unnamed: 0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
R1,,-6.016393442622951,-3.7413793103448274,-4.441441441441442,2.6363636363636362,-6.747747747747748,-6.2,-5.491071428571429,-6.794392523364486,-5.546218487394958,-2.46,-3.9326923076923075,4.903846153846154,-3.2389380530973453,-5.173076923076923,-7.696428571428571,-5.026785714285714,-5.505050505050505,-10.131578947368421,-2.950413223140496,-2.443548387096774,-6.06140350877193,-5.311111111111111,-3.0265486725663715,-3.973684210526316,-8.78740157480315,-6.485981308411215,-4.254237288135593,-4.918367346938775,-2.705357142857143,-3.942857142857143,-5.514563106796117,-1.1130434782608696,-4.4375,-5.192,-8.196078431372548,-8.381818181818181,-4.970588235294118,-7.306306306306307,-3.547169811320755,-5.153846153846154,-4.948717948717949,-7.0636363636363635,-3.7711864406779663
R2,0.09821428571428571,,0.4878048780487805,-0.9583333333333334,6.139130434782609,-3.747826086956522,-2.009259259259259,-2.81651376146789,-3.087378640776699,-1.8878504672897196,1.52,2.7,4.241071428571429,-3.690909090909091,-1.1346153846153846,-3.509433962264151,-2.225225225225225,-1.5656565656565657,-4.149606299212598,-0.6330275229357798,-1.179245283018868,-2.3412698412698414,0.5,1.8852459016393444,-1.176,-3.6551724137931036,-2.1844660194174756,-0.8316831683168316,-1.9823008849557522,-0.136,-0.04878048780487805,-1.3059701492537314,3.3089430894308944,-4.707964601769912,-4.121739130434783,-2.8679245283018866,-3.9489795918367347,-1.7307692307692308,-3.5,-3.4239130434782608,-3.719298245614035,0.2777777777777778,-3.4299065420560746,-3.663793103448276
R3,-4.9743589743589745,-7.901785714285714,,-8.118279569892474,0.6548672566371682,-6.615384615384615,-7.128205128205129,-10.15267175572519,-7.521367521367521,-8.308333333333334,-0.6929133858267716,-2.1333333333333333,-1.5339805825242718,-4.552631578947368,-6.462264150943396,-8.899159663865547,-6.549180327868853,-6.267241379310345,-7.959016393442623,-3.544,-4.036363636363636,-7.837606837606837,-4.07258064516129,-3.3217391304347825,-5.416666666666667,-8.852713178294573,-8.601694915254237,-6.610169491525424,-5.9411764705882355,-4.711538461538462,-5.547008547008547,-7.90625,-3.2782608695652176,-9.359649122807017,-7.130769230769231,-10.578125,-10.189655172413794,-6.9576271186440675,-7.779661016949152,-7.530973451327434,-9.232558139534884,-6.496062992125984,-6.036363636363636,-6.007692307692308
R4,-2.1,-5.664,-0.9180327868852459,,3.0442477876106193,-3.082706766917293,-3.626086956521739,-8.214285714285714,-5.123893805309734,-3.106194690265487,0.956140350877193,0.3047619047619048,2.5045045045045047,-2.6557377049180326,-5.905172413793103,-4.786764705882353,-2.2752293577981653,-2.15748031496063,-7.580645161290323,-2.017857142857143,-1.5630252100840336,-1.165289256198347,-3.7394957983193278,1.9912280701754386,-3.9074074074074074,-7.307086614173229,-7.232142857142857,-2.15,-1.063063063063063,-2.477064220183486,-1.449612403100775,-4.049180327868853,0.0,-7.109090909090909,-6.645669291338582,-5.299212598425197,-5.854961832061068,-1.613861386138614,-6.2521008403361344,-2.889705882352941,-4.816,-3.911504424778761,-4.181102362204724,-5.679389312977099
R5,-8.58955223880597,-10.307017543859649,-5.726495726495727,-9.617391304347827,,-9.451851851851853,-9.779661016949152,-9.496240601503759,-10.938053097345133,-9.160714285714286,-5.663793103448276,-8.950413223140496,-2.392857142857143,-6.75,-7.12,-10.063492063492063,-7.2521008403361344,-9.537190082644628,-10.643939393939394,-4.616071428571429,-6.934579439252336,-8.018181818181818,-5.8,-3.6611570247933884,-9.018181818181818,-10.520325203252032,-9.726415094339623,-8.153846153846153,-8.505154639175258,-6.724137931034483,-6.377049180327869,-7.827272727272727,-5.577586206896552,-7.627272727272727,-8.836065573770492,-10.210084033613445,-10.062015503875969,-6.3979591836734695,-10.565656565656566,-9.176991150442477,-8.712962962962964,-8.446428571428571,-11.018518518518519,-6.97457627118644
R6,-1.0847457627118644,-7.072072072072072,2.177570093457944,-1.1260504201680672,5.161016949152542,,-2.702970297029703,-3.161290322580645,-5.12,-2.2479338842975207,2.590551181102362,-2.5754716981132075,4.877049180327869,-0.42201834862385323,-4.894736842105263,-5.619834710743802,-3.260869565217391,-4.6568627450980395,-5.927272727272728,0.18181818181818182,-1.075,-3.2660550458715596,-0.6909090909090909,1.5555555555555556,-3.5090909090909093,-5.525,-4.396694214876033,-2.676470588235294,-3.0708661417322833,-1.2377049180327868,-2.015625,-2.574803149606299,1.303921568627451,-5.0625,-4.537190082644628,-6.106796116504855,-6.712765957446808,-3.1037735849056602,-4.288461538461538,-2.0150375939849625,-6.5181818181818185,-3.8034188034188032,-5.635593220338983,-2.0
R7,-0.5757575757575758,-3.1666666666666665,0.7981651376146789,-3.0454545454545454,3.232,-3.5348837209302326,,-6.829268292682927,-5.788461538461538,-2.2363636363636363,0.75,-2.6198347107438016,3.3076923076923075,-2.034782608695652,-3.9814814814814814,-5.748201438848921,-3.8378378378378377,-3.292682926829268,-5.814516129032258,-1.7254901960784315,-2.175925925925926,-6.1192660550458715,-0.8828828828828829,-1.027027027027027,-4.688679245283019,-5.247787610619469,-4.756521739130434,-3.1416666666666666,-1.990566037735849,-1.6942148760330578,-1.8571428571428572,-6.247863247863248,0.2719298245614035,-6.0,-4.5964912280701755,-7.863636363636363,-8.052631578947368,-4.51,-4.660377358490566,-2.4952380952380953,-4.284403669724771,-3.1176470588235294,-4.142857142857143,-5.262711864406779
R8,1.38135593220339,-2.1150442477876106,1.3454545454545455,-1.0925925925925926,4.964285714285714,-2.456,-0.24347826086956523,,-1.6043956043956045,-2.9649122807017543,4.642276422764228,-0.7,5.709090909090909,-0.6324786324786325,-3.403669724770642,-2.088,-1.4365079365079365,-0.13333333333333333,-3.5892857142857144,-1.056,-0.5213675213675214,-1.7692307692307692,-0.8691588785046729,1.2380952380952381,-2.925,-4.138613861386139,-2.1523809523809523,-2.8584070796460175,-2.3793103448275863,1.5846153846153845,-2.2416666666666667,-1.8070175438596492,2.769230769230769,-4.260869565217392,-1.7295081967213115,-4.12037037037037,-5.288135593220339,-0.20952380952380953,-1.6896551724137931,-0.5833333333333334,-3.2233009708737863,0.7008547008547008,-5.611111111111111,-1.7685950413223142
R9,-1.5603448275862069,-4.050420168067227,-1.1855670103092784,-1.4174757281553398,1.6111111111111112,-2.626984126984127,-3.1875,-4.715596330275229,,-4.696428571428571,1.7570093457943925,0.017241379310344827,0.5777777777777777,-1.761061946902655,-3.6825396825396823,-2.3716814159292037,-2.1416666666666666,-1.8717948717948718,-5.491228070175438,-0.2980769230769231,-2.2233009708737863,-2.69811320754717,-3.532710280373832,1.0,-5.513761467889908,-5.547826086956522,-3.1650485436893203,-3.1770833333333335,-5.435185185185185,-2.2389380530973453,-3.5294117647058822,-2.67032967032967,-1.1443298969072164,-3.8703703703703702,-3.0,-3.1595744680851063,-4.900990099009901,-1.0,-2.4234234234234235,-3.099099099099099,-5.2727272727272725,-4.709090909090909,-3.9320388349514563,-3.408333333333333
R10,-1.4333333333333333,-5.78125,-0.3114754098360656,-3.1401869158878504,5.116666666666666,-2.7142857142857144,-1.7166666666666666,-5.134920634920635,-6.153153153153153,,3.1367521367521367,1.9043478260869566,4.92,-1.808695652173913,-5.375,-4.097560975609756,-1.0564516129032258,-1.512396694214876,-4.977099236641221,-0.4339622641509434,-1.475,-2.5462962962962963,-1.1349206349206349,-0.3875968992248062,0.09090909090909091,-5.475806451612903,-2.2459016393442623,-2.0689655172413794,-6.035714285714286,-1.2136752136752136,-0.49056603773584906,-3.4741379310344827,-0.7241379310344828,-3.6666666666666665,-6.87962962962963,-3.6607142857142856,-5.12280701754386,-2.623853211009174,-6.2748091603053435,-3.3217391304347825,-4.068965517241379,-4.2272727272727275,-4.685185185185185,-2.4921875
R11,-4.474137931034483,-8.584905660377359,-4.467889908256881,-4.604166666666667,-1.1785714285714286,-7.208,-7.9504950495049505,-7.427272727272728,-6.195876288659794,-4.601769911504425,,-4.575221238938053,0.6583333333333333,-3.6106194690265485,-8.744897959183673,-7.052173913043478,-4.656,-4.283185840707965,-7.642276422764228,-2.3448275862068964,-5.245614035087719,-5.830508474576271,-6.378640776699029,-4.08411214953271,-8.92134831460674,-9.716814159292035,-7.1938775510204085,-5.631067961165049,-5.445544554455446,-4.068965517241379,-5.364583333333333,-5.3628318584070795,-6.585858585858586,-5.456521739130435,-5.889908256880734,-8.722222222222221,-9.731481481481481,-6.456896551724138,-8.166666666666666,-5.148148148148148,-6.405172413793103,-7.207920792079208,-8.5,-10.847619047619048
Y1,-4.952755905511811,-7.443396226415095,-7.136842105263158,-6.471698113207547,-0.7967479674796748,-5.075757575757576,-5.234848484848484,-7.71304347826087,-8.00943396226415,-3.2869565217391306,-1.9333333333333333,,-0.7272727272727273,-4.128440366972477,-10.63063063063063,-6.850393700787402,-4.609523809523809,-3.5247524752475248,-8.737704918032787,-2.0652173913043477,-3.017543859649123,-8.704347826086957,-4.661157024793388,-2.9043478260869566,-2.854961832061069,-10.658119658119658,-8.37962962962963,-6.09433962264151,-7.582608695652174,-2.884297520661157,-5.621848739495798,-5.4298245614035086,-6.56,-6.481132075471698,-7.067796610169491,-9.666666666666666,-7.3760683760683765,-5.867924528301887,-10.358333333333333,-9.578947368421053,-7.128,-6.591666666666667,-10.6875,-7.713114754098361
Y2,-9.150943396226415,-12.205357142857142,-8.1015625,-8.121495327102803,-5.3023255813953485,-8.725925925925926,-8.669354838709678,-12.522388059701493,-10.448,-10.660869565217391,-4.981651376146789,-7.773584905660377,,-8.6953125,-9.46923076923077,-12.666666666666666,-10.868421052631579,-8.734513274336283,-11.1953125,-5.981481481481482,-8.100917431192661,-10.153225806451612,-8.678571428571429,-7.2844827586206895,-11.050420168067227,-13.533834586466165,-10.683333333333334,-9.63063063063063,-11.055045871559633,-6.458646616541353,-9.401709401709402,-11.290780141843971,-5.108910891089109,-10.55084745762712,-11.276923076923078,-11.980582524271844,-10.79245283018868,-10.778761061946902,-11.275862068965518,-10.843478260869565,-11.581196581196581,-12.359223300970873,-12.330578512396695,-9.692913385826772
Y3,-4.769230769230769,-9.106796116504855,-4.346534653465347,-5.1441441441441444,1.1226415094339623,-7.747967479674797,-6.716981132075472,-5.083969465648855,-9.1171875,-5.033898305084746,-2.5555555555555554,-4.149532710280374,2.1186440677966103,,-8.296296296296296,-7.053030303030303,-5.519083969465649,-5.625,-8.055045871559633,-2.759259259259259,-3.7416666666666667,-3.1596638655462184,-4.508771929824562,-0.4954954954954955,-5.394736842105263,-8.806122448979592,-6.96969696969697,-6.267241379310345,-7.2110091743119265,-2.317757009345794,-4.683760683760684,-5.958677685950414,-0.45161290322580644,-6.728070175438597,-9.59,-6.566666666666666,-7.504201680672269,-5.670212765957447,-7.236363636363636,-7.2727272727272725,-7.8125,-6.532110091743119,-6.589743589743589,-5.576271186440678
